SECTION ID,HIGHWAY,SECTION,SECTION LENGTH,SECTION DESCRIPTION,Date,DESCRIPTION,GROUP,TYPE,COUNTY,PTRUCKS,ADT,AADT,DIRECTION,85PCT,PRIORITY_POINTS
3135,3,135,10.82,CENTRE-LUNENBURG LINE TO RTE 332 (UPPER LAHAVE),08/13/2012,3 KM WEST OF RTE 332 (LUNENBURG),B,TC,LUN,nan,3730.0,2970.0,nan,nan,nan
3135,3,135,10.82,CENTRE-LUNENBURG LINE TO RTE 332 (UPPER LAHAVE),09/15/2009,3 KM WEST OF RTE 332 (LUNENBURG),B,TC,LUN,nan,3903.0,3630.0,nan,nan,nan
3135,3,135,10.82,CENTRE-LUNENBURG LINE TO RTE 332 (UPPER LAHAVE),07/17/2008,VICTORIA RD - B/T RTE 332 & WEST TOWN LINE (EB),B,VC,LUN,7.0,2619.0,2200.0,E,67.0,nan
3135,3,135,10.82,CENTRE-LUNENBURG LINE TO RTE 332 (UPPER LAHAVE),07/17/2008,VICTORIA RD - B/T RTE 332 & WEST TOWN LINE (WB),B,VC,LUN,7.0,2868.0,2410.0,W,70.0,nan
3135,3,135,10.82,CENTRE-LUNENBURG LINE TO RTE 332 (UPPER LAHAVE),05/30/2006,3 KM WEST OF RTE 332 (LUNENBURG) (WB),B,VC,LUN,5.0,1667.0,1530.0,W,nan,nan
3135,3,135,10.82,CENTRE-LUNENBURG LINE TO RTE 332 (UPPER LAHAVE),05/30/2006,3 KM WEST OF RTE 332 (LUNENBURG) (EB),B,VC,LUN,6.0,1650.0,1520.0,E,nan,nan
3140,3,140,4.24,RTE 332 (UPPER LAHAVE) TO BRIDGEWATER-DAYSPRING LINE,06/01/2021,1 KM EAST OF BRIDGEWATER/DAYSPRING LINE,A,TC,LUN,nan,5767.0,5370.0,nan,nan,nan
3140,3,140,4.24,RTE 332 (UPPER LAHAVE) TO BRIDGEWATER-DAYSPRING LINE,09/24/2018,1 KM EAST OF BRIDGEWATER/DAYSPRING LINE,A,TC,LUN,nan,5875.0,5480.0,nan,nan,nan
3140,3,140,4.24,RTE 332 (UPPER LAHAVE) TO BRIDGEWATER-DAYSPRING LINE,08/25/2015,1 KM EAST OF BRIDGEWATER/DAYSPRING LINE,A,TC,LUN,nan,6133.0,5310.0,nan,nan,nan
3140,3,140,4.24,RTE 332 (UPPER LAHAVE) TO BRIDGEWATER-DAYSPRING LINE,07/24/2014,LAHAVE ST - AT TOWN BOUNDARY (WB),A,VC,LUN,7.0,3018.0,2690.0,W,nan,nan
3140,3,140,4.24,RTE 332 (UPPER LAHAVE) TO BRIDGEWATER-DAYSPRING LINE,07/24/2014,LAHAVE ST - AT TOWN BOUNDARY (EB),A,VC,LUN,7.0,3043.0,2710.0,E,nan,nan
3140,3,140,4.24,RTE 332 (UPPER LAHAVE) TO BRIDGEWATER-DAYSPRING LINE,08/14/2012,1 KM EAST OF BRIDGEWATER/DAYSPRING LINE,A,TC,LUN,nan,5964.0,5080.0,nan,nan,nan
3140,3,140,4.24,RTE 332 (UPPER LAHAVE) TO BRIDGEWATER-DAYSPRING LINE,09/15/2009,1 KM EAST OF BRIDGEWATER/DAYSPRING LINE,A,TC,LUN,nan,5891.0,5540.0,nan,nan,nan
3140,3,140,4.24,RTE 332 (UPPER LAHAVE) TO BRIDGEWATER-DAYSPRING LINE,07/05/2007,LAHAVE ST - AT TOWN BOUNDARY (EB),B,VC,LUN,7.0,2915.0,2500.0,E,nan,nan
3140,3,140,4.24,RTE 332 (UPPER LAHAVE) TO BRIDGEWATER-DAYSPRING LINE,07/05/2007,LAHAVE ST - AT TOWN BOUNDARY (WB),B,VC,LUN,6.0,2872.0,2460.0,W,nan,nan
3140,3,140,4.24,RTE 332 (UPPER LAHAVE) TO BRIDGEWATER-DAYSPRING LINE,05/30/2006,1 KM EAST OF BRIDGEWATER/DAYSPRING LINE,A,TC,LUN,nan,5161.0,4850.0,nan,nan,nan
3153,3,153,2.0,BRIDGEWATER/HEBBVILLE LINE TO CROSS RD (HEBBVILLE),06/08/2021,JUST EAST OF CROSS RD,A,TC,LUN,nan,4071.0,3800.0,nan,nan,nan
3153,3,153,2.0,BRIDGEWATER/HEBBVILLE LINE TO CROSS RD (HEBBVILLE),06/13/2018,JUST EAST OF CROSS RD (WB),A,VC,LUN,4.0,1935.0,1800.0,W,nan,nan
3153,3,153,2.0,BRIDGEWATER/HEBBVILLE LINE TO CROSS RD (HEBBVILLE),06/13/2018,JUST EAST OF CROSS RD (EB),A,VC,LUN,5.0,1895.0,1770.0,E,nan,nan
3153,3,153,2.0,BRIDGEWATER/HEBBVILLE LINE TO CROSS RD (HEBBVILLE),09/08/2015,JUST EAST OF CROSS RD,A,TC,LUN,nan,3709.0,3510.0,nan,nan,nan
3153,3,153,2.0,BRIDGEWATER/HEBBVILLE LINE TO CROSS RD (HEBBVILLE),08/13/2012,JUST EAST OF CROSS RD,A,TC,LUN,nan,3161.0,2690.0,nan,nan,nan
3153,3,153,2.0,BRIDGEWATER/HEBBVILLE LINE TO CROSS RD (HEBBVILLE),02/08/2012,AT CONQUERAL MILLS RD (BRIDGEWATER),nan,SA,LUN,nan,nan,nan,nan,nan,34.0
3153,3,153,2.0,BRIDGEWATER/HEBBVILLE LINE TO CROSS RD (HEBBVILLE),09/15/2009,JUST EAST OF CROSS RD (EB),A,VC,LUN,5.0,1978.0,1860.0,E,nan,nan
3153,3,153,2.0,BRIDGEWATER/HEBBVILLE LINE TO CROSS RD (HEBBVILLE),09/15/2009,JUST EAST OF CROSS RD (WB),A,VC,LUN,6.0,2021.0,1900.0,W,nan,nan
3153,3,153,2.0,BRIDGEWATER/HEBBVILLE LINE TO CROSS RD (HEBBVILLE),05/30/2006,JUST EAST OF CROSS RD,A,TC,LUN,nan,4060.0,3820.0,nan,nan,nan
3155,3,155,4.44,CROSS RD (HEBBVILLE) TO HWY 103 (HEBBS CROSS),06/01/2021,JUST EAST OF HWY 103 (HEBBVILLE),A,TC,LUN,nan,2857.0,2660.0,nan,nan,nan
3155,3,155,4.44,CROSS RD (HEBBVILLE) TO HWY 103 (HEBBS CROSS),06/13/2018,JUST EAST OF HWY 103 (HEBBVILLE),A,TC,LUN,nan,2744.0,2560.0,nan,nan,nan
3155,3,155,4.44,CROSS RD (HEBBVILLE) TO HWY 103 (HEBBS CROSS),09/01/2015,JUST EAST OF HWY 103 (HEBBVILLE) (EB),A,VC,LUN,7.0,1200.0,1070.0,E,nan,nan
3155,3,155,4.44,CROSS RD (HEBBVILLE) TO HWY 103 (HEBBS CROSS),09/01/2015,JUST EAST OF HWY 103 (HEBBVILLE) (WB),A,VC,LUN,6.0,1271.0,1140.0,W,nan,nan
3155,3,155,4.44,CROSS RD (HEBBVILLE) TO HWY 103 (HEBBS CROSS),08/07/2012,JUST EAST OF HWY 103 (HEBBVILLE),A,TC,LUN,nan,2573.0,2320.0,nan,nan,nan
3155,3,155,4.44,CROSS RD (HEBBVILLE) TO HWY 103 (HEBBS CROSS),09/15/2009,JUST EAST OF HWY 103 (HEBBVILLE),A,TC,LUN,nan,2765.0,2600.0,nan,nan,nan
3155,3,155,4.44,CROSS RD (HEBBVILLE) TO HWY 103 (HEBBS CROSS),05/30/2006,JUST EAST OF HWY 103 (HEBBVILLE),A,TC,LUN,nan,2861.0,2690.0,nan,nan,nan
3180,3,180,7.13,HWY 103 INTER/C (BROOKLYN) TO LIVERPOOL NORTH LINE,07/06/2021,0.5 KM WEST OF EASTERN SHORE RD,B,TC,QUE,nan,1888.0,1590.0,nan,nan,nan
3180,3,180,7.13,HWY 103 INTER/C (BROOKLYN) TO LIVERPOOL NORTH LINE,07/18/2018,0.5 KM WEST OF EASTERN SHORE RD (EB),B,VC,QUE,5.0,1439.0,1230.0,E,nan,nan
3180,3,180,7.13,HWY 103 INTER/C (BROOKLYN) TO LIVERPOOL NORTH LINE,07/18/2018,0.5 KM WEST OF EASTERN SHORE RD (WB),B,VC,QUE,5.0,1340.0,1140.0,W,nan,nan
3180,3,180,7.13,HWY 103 INTER/C (BROOKLYN) TO LIVERPOOL NORTH LINE,07/28/2016,JUST EAST OF QUEENS PLACE DR,B,TC,QUE,nan,5077.0,4160.0,nan,nan,nan
3180,3,180,7.13,HWY 103 INTER/C (BROOKLYN) TO LIVERPOOL NORTH LINE,07/21/2015,0.5 KM WEST OF EASTERN SHORE RD,B,TC,QUE,nan,1760.0,1480.0,nan,nan,nan
3180,3,180,7.13,HWY 103 INTER/C (BROOKLYN) TO LIVERPOOL NORTH LINE,07/24/2012,0.5 KM WEST OF EASTERN SHORE RD,B,TC,QUE,nan,1870.0,1570.0,nan,nan,nan
3180,3,180,7.13,HWY 103 INTER/C (BROOKLYN) TO LIVERPOOL NORTH LINE,08/19/2009,0.5 KM WEST OF EASTERN SHORE RD,B,TC,QUE,nan,2328.0,1910.0,nan,nan,nan
3180,3,180,7.13,HWY 103 INTER/C (BROOKLYN) TO LIVERPOOL NORTH LINE,07/04/2006,WEST OF EXIT 18 (BROOKLYN),B,TC,QUE,nan,1403.57,1190.0,nan,nan,nan
3180,3,180,7.13,HWY 103 INTER/C (BROOKLYN) TO LIVERPOOL NORTH LINE,07/04/2006,EAST OF BROOKLYN SHORE RD,B,TC,QUE,nan,2425.57,2060.0,nan,nan,nan
3180,3,180,7.13,HWY 103 INTER/C (BROOKLYN) TO LIVERPOOL NORTH LINE,06/26/2006,0.5 KM WEST OF EASTERN SHORE RD,B,TC,QUE,nan,2436.29,2100.0,nan,nan,nan
3185,3,185,0.19,LIVERPOOL NORTH LINE TO TK 8 (LIVERPOOL),07/06/2021,50 M EAST OF OLD FALLS RD,B,TC,QUE,nan,4492.0,3789.0,nan,nan,nan
3185,3,185,0.19,LIVERPOOL NORTH LINE TO TK 8 (LIVERPOOL),07/18/2018,50 M EAST OF OLD FALLS RD,B,TC,QUE,nan,5934.0,5070.0,nan,nan,nan
3185,3,185,0.19,LIVERPOOL NORTH LINE TO TK 8 (LIVERPOOL),07/16/2015,JUST EAST OF TK 8,B,TC,QUE,nan,4785.0,4070.0,nan,nan,nan
3185,3,185,0.19,LIVERPOOL NORTH LINE TO TK 8 (LIVERPOOL),07/24/2012,JUST EAST OF TK 8,B,TC,QUE,nan,4972.0,4160.0,nan,nan,nan
3185,3,185,0.19,LIVERPOOL NORTH LINE TO TK 8 (LIVERPOOL),08/19/2009,JUST EAST OF TK 8 (WB),B,VC,QUE,8.0,2684.0,2200.0,W,nan,nan
3185,3,185,0.19,LIVERPOOL NORTH LINE TO TK 8 (LIVERPOOL),08/19/2009,JUST EAST OF TK 8 (EB),B,VC,QUE,7.0,2699.0,2220.0,E,nan,nan
3185,3,185,0.19,LIVERPOOL NORTH LINE TO TK 8 (LIVERPOOL),07/04/2006,JUST EAST OF TK 8 (LIVERPOOL),B,TC,QUE,nan,5853.14,4980.0,nan,nan,nan
3190,3,190,3.03,TK 8 (LIVERPOOL) TO LIVERPOOL WEST LINE,07/06/2021,JUST EAST OF BOG RD (EB),B,VC,QUE,5.0,1273.0,1070.0,E,nan,nan
3190,3,190,3.03,TK 8 (LIVERPOOL) TO LIVERPOOL WEST LINE,07/06/2021,JUST EAST OF BOG RD (WB),B,VC,QUE,4.0,1262.0,1060.0,W,nan,nan
3190,3,190,3.03,TK 8 (LIVERPOOL) TO LIVERPOOL WEST LINE,07/16/2020,100 M WEST OF LIVERPOOL TOWN LINE (EB),B,VC,QUE,4.0,1411.0,1190.0,E,nan,nan
3190,3,190,3.03,TK 8 (LIVERPOOL) TO LIVERPOOL WEST LINE,07/16/2020,100 M WEST OF LIVERPOOL TOWN LINE (WB),B,VC,QUE,4.0,1322.0,1120.0,W,nan,nan
3195,3,195,0.8,LIVERPOOL WEST LINE TO HWY 103 CONNECTOR (EXIT 20A),07/06/2021,JUST EAST OF CONNECTOR,C,TC,QUE,nan,2435.0,1870.0,nan,nan,nan
3195,3,195,0.8,LIVERPOOL WEST LINE TO HWY 103 CONNECTOR (EXIT 20A),07/18/2018,JUST EAST OF CONNECTOR,C,TC,QUE,nan,2784.0,2110.0,nan,nan,nan
3195,3,195,0.8,LIVERPOOL WEST LINE TO HWY 103 CONNECTOR (EXIT 20A),07/15/2015,JUST EAST OF CONNECTOR,C,TC,QUE,nan,2351.0,1820.0,nan,nan,nan
3195,3,195,0.8,LIVERPOOL WEST LINE TO HWY 103 CONNECTOR (EXIT 20A),07/24/2012,JUST EAST OF CONNECTOR,C,TC,QUE,nan,2240.0,1690.0,nan,nan,nan
3195,3,195,0.8,LIVERPOOL WEST LINE TO HWY 103 CONNECTOR (EXIT 20A),08/19/2009,JUST EAST OF CONNECTOR,C,TC,QUE,nan,2886.0,2120.0,nan,nan,nan
3195,3,195,0.8,LIVERPOOL WEST LINE TO HWY 103 CONNECTOR (EXIT 20A),06/26/2006,JUST EAST OF CONNECTOR (WB),C,VC,QUE,4.0,1270.86,1040.0,W,nan,nan
3195,3,195,0.8,LIVERPOOL WEST LINE TO HWY 103 CONNECTOR (EXIT 20A),06/26/2006,JUST EAST OF CONNECTOR (EB),C,VC,QUE,4.0,1300.71,1070.0,E,nan,nan
3200,3,200,8.9,HWY 103 CONNECTOR (EXIT 20A) TO BEECH HILL RD (HUNTS POINT),10/14/2021,JUST EAST OF WHITE POINT RD (WB),C,VC,QUE,17.0,545.0,490.0,W,nan,nan
3200,3,200,8.9,HWY 103 CONNECTOR (EXIT 20A) TO BEECH HILL RD (HUNTS POINT),09/14/2021,JUST EAST OF WHITE POINT RD (EB),C,VC,QUE,2.0,557.0,500.0,E,nan,nan
3200,3,200,8.9,HWY 103 CONNECTOR (EXIT 20A) TO BEECH HILL RD (HUNTS POINT),07/14/2021,1 KM WEST OF GULL ISLAND RD,C,TC,QUE,nan,1954.0,1460.0,nan,nan,nan
3200,3,200,8.9,HWY 103 CONNECTOR (EXIT 20A) TO BEECH HILL RD (HUNTS POINT),07/18/2018,1 KM WEST OF GULL ISLAND RD,C,TC,QUE,nan,2015.0,1530.0,nan,nan,nan
3200,3,200,8.9,HWY 103 CONNECTOR (EXIT 20A) TO BEECH HILL RD (HUNTS POINT),07/15/2015,1 KM WEST OF GULL ISLAND RD,C,TC,QUE,nan,1656.0,1280.0,nan,nan,nan
3200,3,200,8.9,HWY 103 CONNECTOR (EXIT 20A) TO BEECH HILL RD (HUNTS POINT),07/24/2012,1 KM WEST OF GULL ISLAND RD,C,TC,QUE,nan,1524.0,1150.0,nan,nan,nan
3200,3,200,8.9,HWY 103 CONNECTOR (EXIT 20A) TO BEECH HILL RD (HUNTS POINT),08/19/2009,1 KM WEST OF GULL ISLAND RD (WB),C,VC,QUE,4.0,1064.0,780.0,W,nan,nan
3200,3,200,8.9,HWY 103 CONNECTOR (EXIT 20A) TO BEECH HILL RD (HUNTS POINT),08/19/2009,1 KM WEST OF GULL ISLAND RD (EB),C,VC,QUE,4.0,1064.0,780.0,E,nan,nan
3200,3,200,8.9,HWY 103 CONNECTOR (EXIT 20A) TO BEECH HILL RD (HUNTS POINT),06/26/2006,1 KM WEST OF GULL ISLAND RD,C,TC,QUE,nan,1882.29,1540.0,nan,nan,nan
3205,3,205,7.0,BEECH HILL RD (HUNTS POINT) TO HWY 103 CONNECTOR RD (EXIT 21) (PORT MOUTON),09/07/2022,100 M EAST OF BROAD RIVER RD,C,VC,QUE,4.0,919.0,800.0,nan,nan,nan
3205,3,205,7.0,BEECH HILL RD (HUNTS POINT) TO HWY 103 CONNECTOR RD (EXIT 21) (PORT MOUTON),07/14/2021,1.5 KM WEST OF HUNTS POINT,C,TC,QUE,nan,1042.0,780.0,nan,nan,nan
3205,3,205,7.0,BEECH HILL RD (HUNTS POINT) TO HWY 103 CONNECTOR RD (EXIT 21) (PORT MOUTON),07/18/2018,1.5 KM WEST OF HUNTS POINT (WB),C,VC,QUE,2.0,531.0,400.0,W,nan,nan
3205,3,205,7.0,BEECH HILL RD (HUNTS POINT) TO HWY 103 CONNECTOR RD (EXIT 21) (PORT MOUTON),07/18/2018,1.5 KM WEST OF HUNTS POINT (EB),C,VC,QUE,2.0,566.0,430.0,E,nan,nan
3205,3,205,7.0,BEECH HILL RD (HUNTS POINT) TO HWY 103 CONNECTOR RD (EXIT 21) (PORT MOUTON),07/16/2015,1.5 KM WEST OF HUNTS POINT,C,TC,QUE,nan,834.0,640.0,nan,nan,nan
3205,3,205,7.0,BEECH HILL RD (HUNTS POINT) TO HWY 103 CONNECTOR RD (EXIT 21) (PORT MOUTON),07/23/2012,1.5 KM WEST OF HUNTS POINT,C,TC,QUE,nan,876.0,660.0,nan,nan,nan
3205,3,205,7.0,BEECH HILL RD (HUNTS POINT) TO HWY 103 CONNECTOR RD (EXIT 21) (PORT MOUTON),08/19/2009,1.5 KM WEST OF HUNTS POINT,C,TC,QUE,nan,1297.0,950.0,nan,nan,nan
3205,3,205,7.0,BEECH HILL RD (HUNTS POINT) TO HWY 103 CONNECTOR RD (EXIT 21) (PORT MOUTON),06/26/2006,1.5 KM WEST OF HUNTS PT.,C,TC,QUE,nan,925.0,760.0,nan,nan,nan
3207,3,207,2.5,HWY 103 CONNECTOR RD (EXIT 21) (PORT MOUTON) TO END OF ROAD IN THIS SECTION,07/21/2021,200 M WEST OF HWY 103 CONNECTOR (PORT MOUTON),B,TC,QUE,nan,1486.0,1230.0,nan,nan,nan
3207,3,207,2.5,HWY 103 CONNECTOR RD (EXIT 21) (PORT MOUTON) TO END OF ROAD IN THIS SECTION,07/17/2018,200 M WEST OF HWY 103 CONNECTOR (PORT MOUTON),B,TC,QUE,nan,1409.0,1200.0,nan,nan,nan
3207,3,207,2.5,HWY 103 CONNECTOR RD (EXIT 21) (PORT MOUTON) TO END OF ROAD IN THIS SECTION,07/16/2015,1.5 KM WEST OF TK 3 (SUMMERVILLE) (OLD 103) (WB),B,VC,QUE,8.0,1790.0,1520.0,W,nan,nan
3207,3,207,2.5,HWY 103 CONNECTOR RD (EXIT 21) (PORT MOUTON) TO END OF ROAD IN THIS SECTION,07/16/2015,1.5 KM WEST OF TK 3 (SUMMERVILLE) (OLD 103) (EB),B,VC,QUE,8.0,1791.0,1520.0,E,nan,nan
3207,3,207,2.5,HWY 103 CONNECTOR RD (EXIT 21) (PORT MOUTON) TO END OF ROAD IN THIS SECTION,07/19/2012,1.5 KM WEST OF TK 3 (SUMMERVILLE) (OLD 103),B,TC,QUE,nan,3723.0,3150.0,nan,nan,nan
3207,3,207,2.5,HWY 103 CONNECTOR RD (EXIT 21) (PORT MOUTON) TO END OF ROAD IN THIS SECTION,08/05/2009,1.5 KM WEST OF TK 3 (SUMMERVILLE) (OLD 103),B,TC,QUE,nan,4038.0,3340.0,nan,nan,nan
3207,3,207,2.5,HWY 103 CONNECTOR RD (EXIT 21) (PORT MOUTON) TO END OF ROAD IN THIS SECTION,07/10/2008,1 KM WEST OF EXIT 20 (TK 3)(SUMMERVILLE CNTR)(OLD 103),B,TC,QUE,nan,3547.0,3020.0,nan,nan,nan
3207,3,207,2.5,HWY 103 CONNECTOR RD (EXIT 21) (PORT MOUTON) TO END OF ROAD IN THIS SECTION,06/26/2006,1.5 KM WEST OF TK 3 (SUMMERVILLE)(OLD 103),B,TC,QUE,nan,3593.0,3090.0,nan,nan,nan
3209,3,209,4.5,HWY 103 (EXIT 22) (PORT JOLI) TO END OF ROAD IN THIS SECTION,07/14/2021,200 M WEST OF HWY 103 CONNECTOR (PORT JOLI),B,TC,QUE,nan,530.0,450.0,nan,nan,nan
3209,3,209,4.5,HWY 103 (EXIT 22) (PORT JOLI) TO END OF ROAD IN THIS SECTION,07/17/2018,200 M WEST OF HWY 103 CONNECTOR (PORT JOLI),B,TC,QUE,nan,602.0,510.0,nan,nan,nan
3209,3,209,4.5,HWY 103 (EXIT 22) (PORT JOLI) TO END OF ROAD IN THIS SECTION,06/10/2015,0.25 KM WEST OF ST CATHERINES RIVER RD (OLD 103) (WB),B,VC,QUE,14.0,1162.0,1080.0,W,nan,nan
3209,3,209,4.5,HWY 103 (EXIT 22) (PORT JOLI) TO END OF ROAD IN THIS SECTION,06/10/2015,0.25 KM WEST OF ST CATHERINES RIVER RD (OLD 103) (EB),B,VC,QUE,10.0,1126.0,1050.0,E,nan,nan
3209,3,209,4.5,HWY 103 (EXIT 22) (PORT JOLI) TO END OF ROAD IN THIS SECTION,07/19/2012,0.25 KM WEST OF ST CATHERINES RIVER RD (OLD 103),B,TC,QUE,nan,2733.0,2310.0,nan,nan,nan
3209,3,209,4.5,HWY 103 (EXIT 22) (PORT JOLI) TO END OF ROAD IN THIS SECTION,08/05/2009,0.25 KM WEST OF ST CATHERINES RIVER RD (OLD 103),B,TC,QUE,nan,2945.0,2440.0,nan,nan,nan
3209,3,209,4.5,HWY 103 (EXIT 22) (PORT JOLI) TO END OF ROAD IN THIS SECTION,06/27/2006,0.25 KM WEST OF ST CATHERINES RIVER RD (EB) (OLD 103),B,VC,QUE,8.0,1261.0,1080.0,E,nan,nan
3209,3,209,4.5,HWY 103 (EXIT 22) (PORT JOLI) TO END OF ROAD IN THIS SECTION,06/27/2006,0.25 KM WEST OF ST CATHERINES RIVER RD (WB) (OLD 103),B,VC,QUE,9.0,1251.0,1080.0,W,nan,nan
3210,3,210,11.55,HWY 103 (SABLE RIVER) TO LITTLE HARBOUR RD (ALLENDALE),07/21/2021,3 KM WEST OF SABLE RIVER,B,TC,SHE,nan,830.0,690.0,nan,nan,nan
3210,3,210,11.55,HWY 103 (SABLE RIVER) TO LITTLE HARBOUR RD (ALLENDALE),07/17/2018,3 KM WEST OF SABLE RIVER,B,TC,SHE,nan,701.0,600.0,nan,nan,nan
3210,3,210,11.55,HWY 103 (SABLE RIVER) TO LITTLE HARBOUR RD (ALLENDALE),06/10/2015,3 KM WEST OF SABLE RIVER (WB),B,VC,SHE,4.0,344.0,320.0,W,nan,nan
3210,3,210,11.55,HWY 103 (SABLE RIVER) TO LITTLE HARBOUR RD (ALLENDALE),06/10/2015,3 KM WEST OF SABLE RIVER (EB),B,VC,SHE,4.0,344.0,320.0,E,nan,nan
3210,3,210,11.55,HWY 103 (SABLE RIVER) TO LITTLE HARBOUR RD (ALLENDALE),07/10/2012,3 KM WEST OF SABLE RIVER,B,TC,SHE,nan,725.0,620.0,nan,nan,nan
3210,3,210,11.55,HWY 103 (SABLE RIVER) TO LITTLE HARBOUR RD (ALLENDALE),08/11/2009,3 KM WEST OF SABLE RIVER,B,TC,SHE,nan,770.0,620.0,nan,nan,nan
3210,3,210,11.55,HWY 103 (SABLE RIVER) TO LITTLE HARBOUR RD (ALLENDALE),07/24/2006,3 KM WEST OF SABLE RIVER,B,TC,SHE,nan,761.0,620.0,nan,nan,nan
3215,3,215,3.32,LITTLE HARBOUR RD (ALLENDALE) TO BRIGHTON RD (LYDGATE),07/21/2021,JUST WEST OF PLEASANT POINT RD,B,TC,SHE,nan,1061.0,880.0,nan,nan,nan
3215,3,215,3.32,LITTLE HARBOUR RD (ALLENDALE) TO BRIGHTON RD (LYDGATE),07/17/2018,JUST WEST OF PLEASANT POINT RD (WB),B,VC,SHE,7.0,434.0,370.0,W,nan,nan
3215,3,215,3.32,LITTLE HARBOUR RD (ALLENDALE) TO BRIGHTON RD (LYDGATE),07/17/2018,JUST WEST OF PLEASANT POINT RD (EB),B,VC,SHE,3.0,439.0,370.0,E,nan,nan
3215,3,215,3.32,LITTLE HARBOUR RD (ALLENDALE) TO BRIGHTON RD (LYDGATE),06/10/2015,JUST WEST OF PLEASANT POINT RD,B,TC,SHE,nan,897.0,830.0,nan,nan,nan
3215,3,215,3.32,LITTLE HARBOUR RD (ALLENDALE) TO BRIGHTON RD (LYDGATE),07/10/2012,JUST WEST OF PLEASANT POINT RD,B,TC,SHE,nan,980.0,840.0,nan,nan,nan
3215,3,215,3.32,LITTLE HARBOUR RD (ALLENDALE) TO BRIGHTON RD (LYDGATE),08/04/2009,JUST WEST OF PLEASANT POINT RD (EB),B,VC,SHE,5.0,499.0,410.0,E,nan,nan
3215,3,215,3.32,LITTLE HARBOUR RD (ALLENDALE) TO BRIGHTON RD (LYDGATE),08/04/2009,JUST WEST OF PLEASANT POINT RD (WB),B,VC,SHE,5.0,500.0,410.0,W,nan,nan
3215,3,215,3.32,LITTLE HARBOUR RD (ALLENDALE) TO BRIGHTON RD (LYDGATE),07/24/2006,JUST WEST OF PLEASANT POINT RD,B,TC,SHE,nan,1116.0,910.0,nan,nan,nan
3220,3,220,9.8,BRIGHTON RD (LYDGATE) TO EAST JORDAN-WEST GREEN HARBOUR LINE,07/21/2021,JUST WEST OF WEST GREEN HARBOUR RD,B,TC,SHE,nan,1302.0,1080.0,nan,nan,nan
3220,3,220,9.8,BRIGHTON RD (LYDGATE) TO EAST JORDAN-WEST GREEN HARBOUR LINE,07/17/2018,JUST WEST OF WEST GREEN HARBOUR RD (WB),B,VC,SHE,4.0,625.0,530.0,W,nan,nan
3220,3,220,9.8,BRIGHTON RD (LYDGATE) TO EAST JORDAN-WEST GREEN HARBOUR LINE,07/17/2018,JUST WEST OF WEST GREEN HARBOUR RD (EB),B,VC,SHE,5.0,634.0,540.0,E,nan,nan
3220,3,220,9.8,BRIGHTON RD (LYDGATE) TO EAST JORDAN-WEST GREEN HARBOUR LINE,06/10/2015,JUST WEST OF WEST GREEN HARBOUR RD,B,TC,SHE,nan,1198.0,1110.0,nan,nan,nan
3220,3,220,9.8,BRIGHTON RD (LYDGATE) TO EAST JORDAN-WEST GREEN HARBOUR LINE,07/10/2012,JUST WEST OF WEST GREEN HARBOUR RD,B,TC,SHE,nan,1219.0,1050.0,nan,nan,nan
3220,3,220,9.8,BRIGHTON RD (LYDGATE) TO EAST JORDAN-WEST GREEN HARBOUR LINE,08/04/2009,JUST WEST OF WEST GREEN HARBOUR RD (EB),B,VC,SHE,4.0,584.0,480.0,E,nan,nan
3220,3,220,9.8,BRIGHTON RD (LYDGATE) TO EAST JORDAN-WEST GREEN HARBOUR LINE,08/04/2009,JUST WEST OF WEST GREEN HARBOUR RD (WB),B,VC,SHE,4.0,582.0,480.0,W,nan,nan
3220,3,220,9.8,BRIGHTON RD (LYDGATE) TO EAST JORDAN-WEST GREEN HARBOUR LINE,07/24/2006,JUST WEST OF WEST GREEN HARBOUR RD,B,TC,SHE,nan,1234.86,1010.0,nan,nan,nan
3230,3,230,8.91,EAST JORDAN-WEST GREEN HARBOUR LINE TO HWY 103 (JORDAN FALLS),07/21/2021,1 KM EAST OF JORDAN FALLS,C,TC,SHE,nan,1489.0,1100.0,nan,nan,nan
3230,3,230,8.91,EAST JORDAN-WEST GREEN HARBOUR LINE TO HWY 103 (JORDAN FALLS),07/22/2019,5 KM EAST OF EXIT 24 (EB),C,VC,SHE,4.0,673.0,500.0,E,nan,nan
3230,3,230,8.91,EAST JORDAN-WEST GREEN HARBOUR LINE TO HWY 103 (JORDAN FALLS),07/22/2019,5 KM EAST OF EXIT 24 (WB),C,VC,SHE,5.0,666.0,490.0,W,nan,nan
3230,3,230,8.91,EAST JORDAN-WEST GREEN HARBOUR LINE TO HWY 103 (JORDAN FALLS),07/17/2018,1 KM EAST OF JORDAN FALLS,C,TC,SHE,nan,1538.0,1170.0,nan,nan,nan
3230,3,230,8.91,EAST JORDAN-WEST GREEN HARBOUR LINE TO HWY 103 (JORDAN FALLS),06/10/2015,1 KM EAST OF JORDAN FALLS (WB),C,VC,SHE,3.0,672.0,620.0,W,nan,nan
3230,3,230,8.91,EAST JORDAN-WEST GREEN HARBOUR LINE TO HWY 103 (JORDAN FALLS),06/10/2015,1 KM EAST OF JORDAN FALLS (EB),C,VC,SHE,4.0,680.0,630.0,E,nan,nan
